"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/03/2009","AQS","490350003","1","59","ppb","56","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/04/2009","AQS","490350003","1","57","ppb","54","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/05/2009","AQS","490350003","1","49","ppb","46","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/06/2009","AQS","490350003","1","41","ppb","39","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/07/2009","AQS","490350003","1","39","ppb","37","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/08/2009","AQS","490350003","1","33","ppb","31","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/09/2009","AQS","490350003","1","25","ppb","24","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/10/2009","AQS","490350003","1","41","ppb","39","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/11/2009","AQS","490350003","1","43","ppb","41","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/12/2009","AQS","490350003","1","47","ppb","44","Cottonwood","22","92.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/13/2009","AQS","490350003","1","49","ppb","46","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/14/2009","AQS","490350003","1","42","ppb","40","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/15/2009","AQS","490350003","1","42","ppb","40","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/16/2009","AQS","490350003","1","46","ppb","43","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/17/2009","AQS","490350003","1","43","ppb","41","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/18/2009","AQS","490350003","1","39","ppb","37","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/19/2009","AQS","490350003","1","41","ppb","39","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/20/2009","AQS","490350003","1","48","ppb","45","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/21/2009","AQS","490350003","1","45","ppb","42","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/22/2009","AQS","490350003","1","48","ppb","45","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/23/2009","AQS","490350003","1","29","ppb","27","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/24/2009","AQS","490350003","1","31","ppb","29","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/25/2009","AQS","490350003","1","31","ppb","29","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/26/2009","AQS","490350003","1","34","ppb","32","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/27/2009","AQS","490350003","1","41","ppb","39","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"02/28/2009","AQS","490350003","1","43","ppb","41","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"03/01/2009","AQS","490350003","1","50","ppb","47","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"03/02/2009","AQS","490350003","1","56","ppb","53","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"03/03/2009","AQS","490350003","1","9","ppb","8","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"03/04/2009","AQS","490350003","1","8","ppb","8","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"03/05/2009","AQS","490350003","1","40","ppb","38","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"03/06/2009","AQS","490350003","1","37","ppb","35","Cottonwood","24","100.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"03/07/2009","AQS","490350003","1","39","ppb","37","Cottonwood","23","96.0000","42602","Nitrogen dioxide (NO2)","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
